,model,num_rna_chains,num_prot_chains,oligo_gdtts,bb_lddt,ics,ips,ilddt,ics_rp,rmsd,irmsd,CARP:bb_lddt,CARP:oligo_gdtts,CARP:oligo_gdtha,CARP:ilddt,CARP:ics,CARP:ips,CARP:Merged,CARP:Iface,CARP:Fold,CARP:RP,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC
21585,625,1,2,0.849,0.944,0.723,0.729,0.577,0.22,8.918,16.8192,0.95959,0.92042,0.90842,0.44985,0.5635,0.55203,0.725635,0.5217933333333334,0.9294766666666666,0.028983885153167147,1715.48,1411676.18,3029442.17,-3.3380601644464916,102.968,52.992
21586,626,1,2,0.849,0.944,0.747,0.631,0.58,0.0455,11.341,19.5382,0.96132,0.92337,0.91405,0.44144,0.56371,0.54493,0.7248033333333334,0.5166933333333333,0.9329133333333334,0.014357650788331974,1678.96,1282726.92,2407324.11,-4.83325047433391,112.204,56.1547
21587,627,1,2,0.849,0.943,0.752,0.651,0.574,0.05,13.507,23.9868,0.95548,0.9184,0.90818,0.42494,0.54865,0.5338,0.7149083333333334,0.5024633333333334,0.9273533333333334,0.007531049603224198,1605.3,1052234.03,2518651.96,-3.382746197826775,95.799,35.2332
21588,628,1,2,0.84,0.943,0.679,0.53,0.574,0.0225,9.921,40.1397,0.95399,0.91505,0.90126,0.44915,0.52468,0.53708,0.7135349999999999,0.5036366666666666,0.9234333333333332,0.024851256491041505,1951.53,3212741.2,5920190.63,-3.641324694517628,118.993,103.837
21589,629,1,2,0.85,0.944,0.712,0.651,0.593,0.095,10.577,17.7231,0.96028,0.92498,0.91546,0.45276,0.55741,0.55684,0.727955,0.5223366666666667,0.9335733333333334,0.018493967211806135,1787.62,2281992.18,4559225.88,-5.822553890936105,143.64,85.4379
21590,63,1,2,0.842,0.943,0.714,0.583,0.574,0.0445,10.363,26.9858,0.9588,0.91936,0.90646,0.45181,0.55657,0.55208,0.72418,0.5201533333333334,0.9282066666666666,0.019947631469096505,1707.8,1388968.25,3701805.85,-5.173556387852253,109.7,73.0845
21591,630,1,2,0.849,0.943,0.726,0.665,0.575,0.16999999999999998,8.267,14.383,0.95773,0.91952,0.90763,0.44875,0.54959,0.54835,0.7219283333333333,0.5155633333333333,0.9282933333333334,0.024307359770720068,1757.29,1778831.87,3531952.56,-2.710589183158671,63.301,81.2184
21592,631,1,2,0.849,0.943,0.719,0.645,0.576,0.0845,7.886,14.2452,0.95275,0.90731,0.89174,0.4364,0.53737,0.5302,0.7092949999999999,0.5013233333333332,0.9172666666666666,0.015938291176735397,1707.61,1862334.6,3767192.57,-2.193234458546178,186.742,78.1959
21593,632,1,2,0.841,0.943,0.711,0.635,0.574,0.0,10.69,39.3165,0.96044,0.92633,0.91607,0.44363,0.56586,0.5522,0.7274216666666666,0.5205633333333334,0.9342799999999999,0.021566624934053005,1659.63,2148015.62,4092684.24,-4.8241007060957015,59.366,103.858
21594,633,1,2,0.849,0.943,0.722,0.662,0.575,0.091,11.617,20.6521,0.96141,0.91946,0.9089,0.44164,0.55333,0.54878,0.7222533333333334,0.5145833333333334,0.9299233333333333,0.019026380706268477,1571.56,2302774.37,3904083.55,-1.6389155681721257,25.226,66.2599
21595,634,1,2,0.84,0.943,0.739,0.572,0.574,0.0,11.873,38.8245,0.95973,0.92483,0.91589,0.43826,0.55267,0.54328,0.7224433333333333,0.5114033333333333,0.9334833333333333,0.015153871613367483,1684.17,1169798.77,2766231.11,-4.846901908822148,71.338,63.2619
21596,635,1,2,0.84,0.943,0.69,0.579,0.574,0.0385,10.121,38.139,0.9588,0.92154,0.90938,0.44909,0.54575,0.55098,0.7225900000000001,0.5152733333333334,0.9299066666666667,0.01954971593750321,1773.35,2029443.9,4611359.53,-4.7068909850460505,132.143,86.5518
21597,636,1,2,0.849,0.944,0.726,0.72,0.584,0.164,8.762,15.7771,0.95998,0.92277,0.91149,0.44663,0.56546,0.55666,0.7271650000000001,0.5229166666666667,0.9314133333333334,0.02729082844266607,1699.85,1459916.89,2878852.89,-9.168286463078896,97.538,59.5349
21598,637,1,2,0.849,0.943,0.747,0.672,0.576,0.095,8.223,14.2314,0.95894,0.92036,0.90874,0.44841,0.56224,0.54452,0.7238683333333333,0.51839,0.9293466666666667,0.01763469752274885,1661.46,1087831.44,2265725.71,-7.656764607629587,98.325,44.1126
21599,638,1,2,0.849,0.943,0.744,0.67,0.575,0.1,7.934,14.0596,0.95972,0.9207,0.9098,0.44496,0.55794,0.54951,0.7237716666666667,0.51747,0.9300733333333334,0.023671072378302665,1642.66,1630018.63,2988739.83,-9.150814868642497,110.821,60.7123
