,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
818,467,1,2,A.T,0.014149770362519121,0.2679815518479262,100.167,576167.31,1201388.59,-2.763977668415497,54.425,32.4138,0.483
819,467,1,2,B.T,0.04118719851830974,0.28150026592582156,106.766,1011316.01,1961185.48,-2.9015367880452576,99.061,35.3853,0.416
820,468,1,2,A.T,0.0005386670421956893,0.25661100018776456,,-0.0,-0.0,,-0.0,-0.0,0.0
821,468,1,2,B.T,0.03977614640793945,0.2762297398706364,184.946,1555724.6,3397931.54,-2.8291045517855307,129.974,53.7103,0.022
822,469,1,2,A.T,0.03504590767061017,0.27202128716863844,154.622,1451233.27,2774458.06,-5.936479327613401,110.419,55.4759,0.0
823,469,1,2,B.T,0.0052738293364896546,0.25713524800157816,20.944,132580.02,225161.57,-0.009818136991035916,37.386,7.46305,0.0
824,47,1,2,A.T,0.0009238325622955097,0.2608669162811478,,-0.0,-0.0,,-0.0,-0.0,0.0
825,47,1,2,B.T,0.041315984870198004,0.281062992435099,159.539,1647430.4,3193938.21,-6.7609552220998665,104.0,49.3571,0.025
826,470,1,2,A.T,0.0009358774586819197,0.26033127206267426,,-0.0,-0.0,,-0.0,-0.0,0.0
827,470,1,2,B.T,0.04104856886060588,0.28038761776363624,156.013,1269958.36,3046906.37,-8.084607862289548,97.384,43.7053,0.049
828,471,1,2,A.T,0.0006121969485666212,0.2593694318076167,,-0.0,-0.0,,0.372,-0.0,0.0
829,471,1,2,B.T,0.053627710767796086,0.2858771887172314,140.145,1668554.51,4192242.96,-6.25406763232236,41.563,60.3675,0.0
830,472,1,2,A.T,0.049262468681263265,0.28077623434063165,217.654,1507286.26,3998149.81,-1.5005826846893093,103.027,96.5207,0.0
831,472,1,2,B.T,0.0005808626638550862,0.25643543133192753,,-0.0,-0.0,,-0.0,-0.0,0.0
832,473,1,2,A.T,0.024836148638783587,0.2716064076527251,165.032,1016222.05,2126490.77,-5.143864332695956,64.747,53.5576,0.0
833,473,1,2,B.T,0.0003229668203073508,0.25934981674348695,,-0.0,-0.0,,-0.0,-0.0,0.0
834,474,1,2,A.T,0.000484793007594525,0.2524340631704639,,-0.0,-0.0,,0.428,-0.0,0.0
835,474,1,2,B.T,0.03532441287061374,0.2698538731019735,268.058,2085279.86,4436212.83,-2.597324152217294,172.056,70.8772,0.0
836,475,1,2,A.T,0.0007826644221958391,0.26243133221109793,,-0.0,-0.0,,-0.0,-0.0,0.0
837,475,1,2,B.T,0.06213899516660603,0.293109497583303,140.582,1745822.31,3901414.58,-5.088525147995431,71.098,54.0154,0.0
838,476,1,2,A.T,0.0005007834030198573,0.26308039170150993,,-0.0,-0.0,,-0.0,-0.0,0.0
839,476,1,2,B.T,0.03843279889024416,0.2820463994451221,73.713,965681.17,2696823.6,-10.0,73.915,31.9561,0.0
840,477,1,2,A.T,0.0001598332018113458,0.25540158326757234,,-0.0,-0.0,,1.068,-0.0,0.0
841,477,1,2,B.T,0.028533652209875984,0.2695884927716047,231.894,2542451.01,4221197.26,-6.690443560713625,168.284,74.6047,0.105
842,478,1,2,A.T,0.0002553452662559486,0.24922600596646127,,-0.0,-0.0,,-0.0,-0.0,0.0
843,478,1,2,B.T,0.025664907270856928,0.26193078696876176,326.904,3039049.91,7140699.95,-5.379868916778734,91.396,103.375,0.0
844,479,1,2,A.T,0.0009668899045719326,0.2620717782856193,,-0.0,-0.0,,-0.0,-0.0,0.0
845,479,1,2,B.T,0.06590100726025411,0.2945388369634604,166.006,1821591.15,4281517.38,-3.5463818257231465,87.78,104.963,0.036
846,48,1,2,A.T,0.0007103269066303619,0.2563634967866485,,-0.0,-0.0,,-0.0,-0.0,0.0
847,48,1,2,B.T,0.03172750573096437,0.27187208619881553,178.527,1435639.05,3242903.68,-9.637956477975447,123.205,50.9828,0.0
848,480,1,2,A.T,0.002049781843414067,0.26242489092170707,,50237.57,105434.62,-0.03885756341186961,10.376,-0.0,0.0
849,480,1,2,B.T,0.06216205988166621,0.29248102994083314,138.019,1085295.68,2466288.47,-5.015260231037599,42.274,42.1647,0.0
850,481,1,2,A.T,0.043779492512294384,0.2789047462561472,214.258,2266399.85,4437853.25,-6.64220124051874,147.552,62.0629,0.0
851,481,1,2,B.T,0.0007188081552938875,0.25737440407764695,,-0.0,-0.0,,-0.0,-0.0,0.0
852,482,1,2,A.T,0.00037945803878758447,0.26045639568606044,,-0.0,-0.0,,-0.0,-0.0,0.0
853,482,1,2,B.T,0.04487690515179565,0.2827051192425645,146.501,1172136.84,2526651.38,-4.65100499235245,64.78,41.0899,0.0
854,483,1,2,A.T,0.00025833413108012075,0.25751916706554007,,-0.0,-0.0,,3.66,-0.0,0.0
855,483,1,2,B.T,0.0295221432275639,0.27215107161378194,182.933,1737608.58,3462291.38,-7.094307701955523,126.04,57.1291,0.0
856,484,1,2,A.T,0.037512442989407195,0.27480955482803693,125.051,796894.08,2859801.58,-7.043279640567626,56.438,65.1547,0.0
857,484,1,2,B.T,0.00014887158603425765,0.2561277691263505,,-0.0,-0.0,,-0.0,-0.0,0.0
858,485,1,2,A.T,0.0711161831204663,0.29456309156023314,229.452,1722370.65,4273573.55,-3.8617152298546906,88.533,68.8653,0.0
859,485,1,2,B.T,0.000520598156451313,0.25926529907822565,,-0.0,-0.0,,1.059,-0.0,0.0
860,486,1,2,A.T,0.045063349805241154,0.2811866749026206,120.832,1305403.71,3605418.94,-5.005076571773082,-5.064,77.844,0.0
861,486,1,2,B.T,0.0007774577067244714,0.25904372885336224,,-0.0,-0.0,,-0.0,-0.0,0.0
862,487,1,2,A.T,0.03213449712948204,0.2734389152314077,353.541,1972401.81,3876368.95,-4.282974116479361,163.924,87.7876,0.0
863,487,1,2,B.T,0.00011519979142025165,0.2574292665623768,,-0.0,-0.0,,-0.0,-0.0,0.0
864,488,1,2,A.T,0.0015077946397380694,0.25936223065320235,1.938,61115.09,94081.55,-0.004759885695676467,34.9,4.12607,0.0
865,488,1,2,B.T,0.04573892873668228,0.28147779770167447,192.661,1038185.13,2904837.56,-4.088798221012021,122.031,43.444,0.0
866,489,1,2,A.T,0.0019181335910354647,0.25841906679551774,34.953,371656.75,531506.15,-0.01247823455833198,42.574,15.4179,0.0
867,489,1,2,B.T,0.062073811487061904,0.288496905743531,111.97,1669851.23,3587057.22,-3.3570288409861115,92.919,55.761,0.0
868,49,1,2,A.T,0.0459168838036021,0.2786367752351344,387.419,2865669.89,5867606.91,-4.904887370906037,189.72,92.818,0.0
869,49,1,2,B.T,0.0007568004424164234,0.25605673355454156,,-0.0,-0.0,,-0.0,-0.0,0.0
870,490,1,2,A.T,0.04760091029929754,0.2855471218163154,205.468,1627267.79,3383699.34,-4.053901920888992,94.808,74.3765,0.0
