,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
3200,819,2,2,A.D,0.024584794358815998,0.24514573051274133,-7.349,52220.61,96034.14,-0.01493042432009357,13.8,-0.0,0.0
3201,819,2,2,A.C,0.021162464147840863,0.24343456540725375,3.86,61153.33,133113.51,-0.4392176588805018,57.136,1.39274,0.0
3202,819,2,2,B.D,0.15218181523960084,0.3089442409531338,123.075,571682.08,1056297.18,-2.009156846961393,78.352,25.8024,0.0
3203,819,2,2,B.C,0.12671880719717593,0.2962127369319213,97.805,705948.43,1447828.84,-3.960753067967114,64.42,27.2939,0.0
3204,82,2,2,B.D,0.06307672133989399,0.270448360669947,113.148,549455.84,1197539.4,-0.9817345862098442,84.537,22.2314,0.143
3205,82,2,2,B.C,0.06765106161838048,0.2727355308091902,18.081,190345.33,256968.33,-0.2263651627359122,12.119,3.33286,0.0
3206,82,2,2,A.D,0.0824015887628775,0.2801107943814387,2.057,126816.31,222891.4,-0.0039990740918967385,37.252,2.08287,0.0
3207,82,2,2,A.C,0.07963087591342628,0.2787254379567131,98.375,541077.5,1095987.27,-4.089841438811785,74.622,37.8068,0.0
3208,820,2,2,B.D,0.11209626602358183,0.29893979967845763,54.616,336674.17,703484.75,-2.6740595659638013,53.461,15.266,0.0
3209,820,2,2,B.C,0.09446128085255623,0.29012230709294484,89.414,574093.51,1262390.82,-3.408549341615186,86.052,20.6985,0.0
3210,820,2,2,A.D,0.09384131610859187,0.28981232472096263,55.967,291274.78,543860.64,-0.5252596761842352,32.95,12.1119,0.0
3211,820,2,2,A.C,0.0917791138868779,0.28878122361010566,59.812,346118.82,585804.68,-1.7372960338610075,28.841,6.71936,0.0
3212,821,2,2,B.C,0.095603923429735,0.2917802950482008,11.947,50100.51,168285.16,-0.002689084809458968,32.208,1.7126,0.0
3213,821,2,2,B.D,0.0670118865240056,0.27748427659533614,68.418,362101.26,688484.9,-1.0026189596036175,88.95,6.25617,0.0
3214,821,2,2,A.C,0.1414198179030791,0.31468824228487285,92.044,311753.05,827211.02,-3.4263622183718807,60.577,25.0013,0.0
3215,821,2,2,A.D,0.09192227814346553,0.28993947240506607,58.288,282932.91,469566.03,-0.07038108575763667,31.871,13.3004,0.0
3216,822,2,2,B.C,0.08370484063270851,0.2913190869830209,39.988,366248.28,505442.04,-0.03693086964556402,154.196,6.87079,0.333
3217,822,2,2,B.D,0.11017622434310398,0.30455477883821863,77.698,388051.83,771970.21,-0.5791516908251104,64.401,17.9554,0.364
3218,822,2,2,A.C,0.18496005237102509,0.34194669285217916,90.376,724220.67,1507514.37,-5.292825790738683,103.142,44.6141,0.056
3219,822,2,2,A.D,0.1665462081320584,0.33273977073269584,56.363,330988.01,858058.8,-1.6173432270494028,55.546,14.5124,0.0
3220,823,2,2,A.C,0.17859429118689146,0.32961881226011236,45.41,434730.84,1128658.71,-3.310960871725703,49.412,21.6274,0.062
3221,823,2,2,A.D,0.13666162639128743,0.30865247986231037,35.435,328850.4,766437.13,-2.1175068779667487,46.446,15.0936,0.0
3222,823,2,2,B.C,0.07779518412717151,0.27921925873025244,-7.759,50744.23,93161.04,-0.023052473289715176,76.169,-0.0,0.0
3223,823,2,2,B.D,0.06701178825223116,0.27382756079278225,74.027,387368.5,697143.2,-0.5081180560864367,72.6,15.4043,0.0
3224,824,2,2,A.C,0.07265221874404233,0.28436277603868787,57.205,476853.8,709102.82,-0.5485209321617475,64.449,16.4333,0.522
3225,824,2,2,A.D,0.06931770512684353,0.28269551923008845,4.781,15464.95,10487.05,-0.05411032676104744,66.689,-0.0,0.0
3226,824,2,2,B.C,0.16708221584558489,0.33157777458945914,-2.392,336135.9,879440.75,-1.5810695494106835,52.503,19.3246,0.062
3227,824,2,2,B.D,0.1388168330769986,0.31744508320516596,58.144,558635.37,1123179.5,-2.665371405802259,35.59,20.3584,0.0
3228,825,2,2,A.D,0.08505951188271865,0.2868930892746927,104.639,655415.67,1167731.35,-2.976517715356039,69.858,28.4381,0.0
3229,825,2,2,A.C,0.09028892402420753,0.28950779534543714,5.265,94887.06,130988.03,-0.0641374487384158,46.981,4.81,0.0
3230,825,2,2,B.D,0.11628508622525262,0.30250587644595966,50.615,500876.38,1090798.75,-3.148449546880808,48.975,19.8406,0.061
3231,825,2,2,B.C,0.12625330408336594,0.3074899853750163,50.156,178939.79,519761.41,-0.12124828073369437,25.626,8.17984,0.087
3232,826,2,2,B.D,0.05990454790535296,0.2685222739526765,35.165,229052.33,422994.24,-0.020401323252559056,68.618,12.0948,0.571
3233,826,2,2,B.C,0.06919301511270533,0.2731665075563527,73.47,403704.21,909708.38,-2.5115633924072367,66.305,18.2867,0.417
3234,826,2,2,A.D,0.13081824639812112,0.3039791231990606,104.743,801059.77,1428833.12,-4.41382946316037,96.491,36.1582,0.333
3235,826,2,2,A.C,0.12328109178924933,0.3002105458946247,57.793,419243.93,869222.02,-4.2441998991057135,68.285,15.6228,0.154
3236,827,2,2,B.C,0.07056694044731557,0.27601013689032444,54.747,673656.45,1104353.23,-2.1601694008389223,106.208,13.3271,0.0
3237,827,2,2,B.D,0.08628294382069726,0.2838681385770153,103.658,999361.87,2120213.4,-3.057256482224976,100.485,38.5181,0.114
3238,827,2,2,A.C,0.010700242964776409,0.24607678814905487,56.272,204642.8,295740.38,-0.00045515843634310834,61.664,3.61516,0.0
3239,827,2,2,A.D,0.017192711791722104,0.24932302256252772,,7629.72,20520.26,,44.595,-0.0,0.0
3240,828,2,2,A.C,0.05738894740934483,0.26165280703800575,-3.713,139418.1,207470.57,-0.0005385548377620093,50.557,7.50152,0.0
3241,828,2,2,A.D,0.040846397867426276,0.2533815322670465,62.919,488590.72,812407.76,-2.865982018146413,42.18,22.2977,0.0
3242,828,2,2,B.C,0.05568452863954008,0.26080059765310337,-25.256,274759.41,725998.81,-0.1595160477463772,71.245,5.10865,0.0
3243,828,2,2,B.D,0.042884307645726955,0.25440048715619684,6.091,663648.33,1162705.1,-2.7316145419552056,26.845,32.9532,0.0
3244,829,2,2,A.C,0.12755123171955346,0.3082489491931101,124.086,957109.28,1444064.94,-4.648956464296928,93.907,39.846,0.062
3245,829,2,2,A.D,0.1194696406368166,0.30420815365174164,85.5,579326.81,884375.89,-0.18945802399218623,68.14,22.4276,0.0
3246,829,2,2,B.C,0.11335322340019047,0.30114994503342857,29.854,278007.93,823663.34,-3.2866644052801304,23.793,10.3635,0.0
3247,829,2,2,B.D,0.10648967700544745,0.29771817183605703,,6613.0,14628.42,,15.308,-0.0,0.0
3248,83,2,2,A.C,0.11440751665359129,0.2895104249934623,51.769,580032.51,1243375.77,-4.573937933189798,33.222,22.892,0.0
3249,83,2,2,A.D,0.16137092616409066,0.312992129748712,41.433,442477.2,1038943.99,-1.8481709670599527,94.806,24.2561,0.0
3250,83,2,2,B.C,0.08243389792461642,0.27352361562897487,,-0.0,-0.0,,64.352,-0.0,0.0
3251,83,2,2,B.D,0.11648936253041028,0.2905513479318718,49.692,425318.57,695849.83,-0.10874127190425269,50.209,18.6304,0.0
3252,830,2,2,A.D,0.15916358679533005,0.323936793397665,71.838,641142.77,1414468.18,-3.6735905453214284,56.281,34.5821,0.316
3253,830,2,2,A.C,0.0956939105031779,0.292201955251589,-4.19,40383.31,54260.63,-0.05915105373223609,78.858,-0.0,0.0
3254,830,2,2,B.D,0.09495059196342483,0.29183029598171245,-0.922,24531.13,45935.07,-0.06309462797063904,53.45,-0.0,0.0
3255,830,2,2,B.C,0.05299356027057911,0.27085178013528954,77.288,388364.54,747123.88,-0.15113713259953432,29.58,17.3011,0.0
3256,831,2,2,A.D,0.09002171605825425,0.2866858580291271,52.955,341147.74,686721.85,-1.3643852963432508,41.228,13.1785,0.545
3257,831,2,2,A.C,0.09709776728413999,0.29022388364206997,61.628,352907.4,560382.41,-0.002742223425171958,52.756,9.42882,0.381
3258,831,2,2,B.D,0.09870841847732664,0.2910292092386633,156.199,647309.87,1188553.14,-3.8905164648118107,129.156,26.9083,0.5
3259,831,2,2,B.C,0.10403855331242085,0.2936942766562104,77.965,506036.51,1090746.88,-1.357476537103553,57.682,25.2887,0.519
3260,832,2,2,B.C,0.12512830318883061,0.30833415159441535,153.133,728351.95,1817827.83,-4.803879274598009,45.145,40.9527,0.564
3261,832,2,2,B.D,0.12216939595527947,0.30685469797763976,118.992,859245.86,1664545.46,-3.772372169698445,103.276,28.4543,0.519
3262,832,2,2,A.C,0.09719679838744923,0.29436839919372465,45.879,405054.44,776109.11,-0.9891268462165813,57.716,11.2048,0.519
3263,832,2,2,A.D,0.09467996367020531,0.2931099818351027,40.522,270738.9,458507.83,-0.8399765894422432,34.813,14.1423,0.455
