,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
553,222,2,2,E.F,0.05291378542315214,0.2247268927115761,123.724,991669.94,1793187.16,-4.924817688744797,72.123,17.2851,0.0
554,222,2,2,D.R,0.013878840603997843,0.20520942030199896,-13.252,20970.3,50026.43,-0.06454097100160501,72.63,-0.0,0.0
555,222,2,2,E.R,0.07544448412954807,0.23599224206477407,172.9,1265065.31,2292430.25,-4.034980379536193,108.07,42.4924,0.0
556,223,2,2,D.F,0.026064770044831674,0.22711405168908247,,6661.94,20725.52,,56.41,-0.0,0.0
557,223,2,2,E.F,0.06221488993614912,0.2451891116347412,127.577,1078913.49,1695448.81,-3.7369820938040847,61.021,32.8961,0.0
558,223,2,2,D.R,0.05803365366227809,0.24309849349780568,60.182,632960.86,1171682.47,-1.4227542566087354,70.238,22.9917,0.0
559,223,2,2,E.R,0.09184466102160513,0.2600039971774692,221.922,1246280.54,2357520.3,-7.0702838277298135,165.539,50.077,0.0
560,224,2,2,D.F,0.06803222327143885,0.25674444496905274,101.943,720963.78,837433.26,-0.9319486271672107,52.528,11.9999,0.0
561,224,2,2,E.F,0.04511835008452181,0.24528750837559424,75.038,571982.09,962351.83,-2.420638658570664,69.988,9.80542,0.0
562,224,2,2,D.R,0.12689904957078396,0.2861778581187253,140.86,1450433.69,2836174.21,-5.291256536311102,73.674,55.5803,0.047
563,224,2,2,E.R,0.10999159086495638,0.27772412876581154,66.286,737818.36,1441489.37,-2.3291608341560477,96.101,16.5019,0.089
564,225,2,2,D.F,0.01447977479963356,0.22143822073315014,,-0.0,-0.0,,1.594,-0.0,0.0
565,225,2,2,E.F,0.03903713362087728,0.233716900143772,,-0.0,-0.0,,-0.0,-0.0,0.0
566,225,2,2,D.R,0.05802699838422995,0.2432118325254483,61.603,852808.21,1465748.25,-4.019846171927204,81.368,16.4348,0.0
567,225,2,2,E.R,0.07924488689750434,0.25382077678208553,201.998,1217365.64,2479319.07,-8.181599530031495,131.53,54.9581,0.0
568,226,2,2,D.F,0.01699197180259944,0.2320726525679664,,-0.0,-0.0,,50.556,-0.0,0.0
569,226,2,2,E.F,0.05831845689972397,0.25273589511652866,22.323,124824.62,220840.86,-0.06251926627921503,28.959,1.02279,0.0
570,226,2,2,D.R,0.05587027649635275,0.25151180491484304,82.453,545057.48,1066216.98,-1.3618519073881261,58.205,22.2964,0.0
571,226,2,2,E.R,0.1003001607459737,0.2737267470396535,144.323,1337719.13,2525108.62,-2.7353981114534,188.117,44.931,0.0
572,227,2,2,D.F,0.023829019113509275,0.22449284289008795,,-0.0,-0.0,,-0.0,-0.0,0.0
573,227,2,2,E.F,0.00549341324742727,0.21532503995704694,,-0.0,-0.0,,-0.0,-0.0,0.0
574,227,2,2,D.R,0.09302340424110299,0.2590900354538848,194.348,1340966.92,2625655.07,-4.224754224157099,122.783,53.0788,0.0
575,227,2,2,E.R,0.046080824754244534,0.23561874571045557,115.776,1063542.31,2007655.89,-4.901936805071818,87.306,42.7866,0.0
576,228,2,2,D.F,0.02591340038634371,0.2351383668598385,,-0.0,-0.0,,50.553,-0.0,0.0
577,228,2,2,E.F,0.06574106450425461,0.25505219891879394,34.415,461144.94,914390.46,-6.422212831494208,17.623,17.1821,0.0
578,228,2,2,D.R,0.08739964696287643,0.26588149014810486,125.475,938690.98,1738267.23,-5.360316215034667,74.612,33.5333,0.0
579,228,2,2,E.R,0.12045683497563005,0.28241008415448166,228.688,1345229.12,3292741.56,-8.460523491696263,153.903,76.6863,0.0
580,229,2,2,D.F,0.07008296666390379,0.25107648333195187,,-0.0,-0.0,,56.678,-0.0,0.0
581,229,2,2,E.F,0.008370529904186698,0.22022026495209332,,-0.0,-0.0,,-0.0,-0.0,0.0
582,229,2,2,D.R,0.14411462925490923,0.2880923146274546,155.29,2237978.28,4139679.22,-5.316661902442692,160.102,76.9316,0.0
583,229,2,2,E.R,0.05121045222649627,0.24164022611324812,65.373,383987.08,802817.68,-0.2523484654971223,40.987,18.0348,0.0
584,23,2,2,D.F,0.02953579210497992,0.2194595627191566,108.951,839491.25,1545132.19,-6.020896875069436,78.737,32.7256,0.0
585,23,2,2,E.F,0.050866566751210485,0.23012495004227188,29.895,194822.39,278159.69,-0.3350386458563996,82.816,2.93792,0.0
586,23,2,2,D.R,0.08505147281102836,0.24721740307218082,64.486,716491.34,1135577.27,-1.0650651533684294,62.145,33.451,0.333
587,23,2,2,E.R,0.1130517720244825,0.2612175526789079,195.43,1057004.23,2256400.73,-8.997477151789937,100.788,53.6015,0.0
588,230,2,2,D.F,0.05291288717417047,0.25155977692041853,82.392,507072.39,900522.49,-0.07649889700003525,91.168,14.9612,0.0
589,230,2,2,E.F,0.03424381353343051,0.2422252401000486,40.615,156220.6,211672.5,-0.4941933884632238,39.788,2.66317,0.0
590,230,2,2,D.R,0.0869516791193746,0.26857917289302063,66.015,738556.74,1668026.01,-3.7536066080270754,75.021,31.654,0.0
591,230,2,2,E.R,0.07508262778574135,0.262644647226204,152.639,802629.36,1700321.52,-4.500477736839415,107.02,30.8699,0.0
592,231,2,2,D.F,0.032519050315750066,0.24077452515787506,,2310.9,1341.47,,0.673,-0.0,0.0
593,231,2,2,E.F,0.05099102950771339,0.2500105147538567,,-0.0,-0.0,,29.949,-0.0,0.0
594,231,2,2,D.R,0.10980339732195718,0.2794166986609786,127.301,1169606.57,2102042.85,-4.313503975201039,125.047,42.3584,0.0
595,231,2,2,E.R,0.12810712717473507,0.28856856358736754,283.92,2188306.46,4497627.17,-5.462571989755219,147.518,112.348,0.0
596,232,2,2,D.F,0.04275721129961312,0.23195360564980655,126.589,953590.68,1729452.13,-4.833864695012812,133.275,25.9559,0.0
597,232,2,2,E.F,0.047648538518114944,0.23439926925905746,66.109,262588.58,464933.6,-0.20511821508582503,59.095,7.79543,0.0
598,232,2,2,D.R,0.08598941625095903,0.2535697081254795,192.807,899678.22,1271315.84,-5.044784042501511,79.438,31.18,0.0
599,232,2,2,E.R,0.09655944814585382,0.25885472407292687,147.215,1414792.34,2542275.6,-4.542422553670289,143.421,50.3176,0.0
600,233,2,2,D.F,0.038550979414139874,0.2344321563737366,86.917,491507.37,1272975.69,-5.639171778811637,82.058,17.0251,0.0
601,233,2,2,E.F,0.09324872694851363,0.26178103014092347,,13164.47,24480.16,-0.07478325040716008,14.962,-0.0,0.0
602,233,2,2,D.R,0.08916414198465644,0.2597387376589949,194.395,941228.87,1661899.75,-4.975280650894374,82.75,38.0422,0.0
603,233,2,2,E.R,0.16209211718523875,0.29620272525928604,202.163,1626056.46,3456242.92,-6.251877053326653,181.025,87.9119,0.0
604,234,2,2,D.F,0.00199533583726188,0.21404433458529762,,-0.0,-0.0,,1.507,-0.0,0.0
605,234,2,2,E.F,0.047774570899491664,0.23693395211641252,67.036,479436.2,1013490.58,-4.329648999697779,91.422,20.1655,0.0
606,234,2,2,D.R,0.020722565208325248,0.22340794927082933,,6386.22,1073.57,,58.573,-0.0,0.0
607,234,2,2,E.R,0.08300137598125729,0.25454735465729533,128.908,847432.63,1913690.37,-4.068815937163248,94.962,38.2974,0.0
608,235,2,2,D.F,0.03845733611360629,0.23700866805680315,,-0.0,-0.0,,1.591,-0.0,0.0
609,235,2,2,E.F,0.028544858443456177,0.23205242922172808,37.906,124772.91,464649.04,-1.9688959759332132,50.625,5.27616,0.0
610,235,2,2,D.R,0.0950978264438163,0.26532891322190816,227.976,1246473.04,2304070.64,-7.215425832374877,98.688,45.0069,0.0
611,235,2,2,E.R,0.06726540152121743,0.25141270076060873,44.967,453061.25,1155241.09,-4.363219249382691,136.486,21.3939,0.0
612,236,2,2,D.F,0.04197696822066064,0.236740150776997,18.013,192755.53,292031.6,-0.0004854519208991909,35.674,6.25931,0.0
613,236,2,2,E.F,0.019101467914515523,0.22530240062392443,,-0.0,-0.0,,0.15,-0.0,0.0
614,236,2,2,D.R,0.10060552632494364,0.2660544298291385,248.703,1696289.6,3365682.61,-7.530809672370095,102.446,72.6225,0.0
615,236,2,2,E.R,0.0670886747626355,0.2492960040479844,118.1,788718.41,1404027.76,-4.870915487358605,92.645,31.3071,0.0
616,237,2,2,D.F,0.01754297727602534,0.23692315530467933,,-0.0,-0.0,,1.494,-0.0,0.0
617,237,2,2,E.F,0.03851166110252961,0.24740749721793148,,-0.0,-0.0,,5.085,-0.0,0.0
