fold,epoch,metric,validation,training,error_ratio
3,43,ips,0.06290436935960315,0.02993781318075808,2.101167810080185
3,44,combined,0.05696301710268017,0.03311891754154547,1.71995407250928
3,44,per_interface_ics,0.05198148861720142,0.03506592611501909,1.4823931484569355
3,44,per_interface_ips,0.07894671340436617,0.04727233965092246,1.670040323524068
3,44,bb_lddt,0.030540607944567456,0.01150686757063974,2.654120051098277
3,44,oligo_gdtts,0.04850208538446168,0.029103859097232357,1.6665173241260642
3,44,oligo_gdtha,0.04569367884578242,0.026225496225055267,1.7423380077791502
3,44,ilddt,0.047096128192970356,0.02477143351082747,1.901227402620235
3,44,ics,0.05571796778758653,0.03141848358761909,1.7734136541695795
3,44,ips,0.06322112255147658,0.029964893729345493,2.109839705173467
3,45,combined,0.056750403102341807,0.033107385782505175,1.714131205500684
3,45,per_interface_ics,0.05202932645179388,0.03504427051086437,1.484674261821596
3,45,per_interface_ips,0.07884735119696415,0.0473536776799297,1.6650734443458586
3,45,bb_lddt,0.02987163026118651,0.011443699195231827,2.610312430584765
3,45,oligo_gdtts,0.04826694269322616,0.02905705870562593,1.6611090331686214
3,45,oligo_gdtha,0.0452659870388743,0.026157679071743087,1.7305047177435946
3,45,ilddt,0.047044802892378355,0.024730352915921346,1.9023102117596962
3,45,ics,0.05578066891584967,0.03138695554294825,1.7771927206996025
3,45,ips,0.06214476428431226,0.02991378792712654,2.077462220287986
3,46,combined,0.05703079354170768,0.03306224828754458,1.7249520675577494
3,46,per_interface_ics,0.052351012850755295,0.03503149553157704,1.4943984564851538
3,46,per_interface_ips,0.07834881604794645,0.047270134324018796,1.6574697146171642
3,46,bb_lddt,0.030887694780903984,0.011450599531815804,2.697474022655467
3,46,oligo_gdtts,0.048816119163529945,0.028993491960869196,1.6836922999621493
3,46,oligo_gdtha,0.046924976997615886,0.02610842150425658,1.79731191293834
3,46,ilddt,0.047387555627028635,0.02465638175800616,1.9219184749863572
3,46,ics,0.05615790976617063,0.03137076358240758,1.7901352518452385
3,46,ips,0.062095769608276896,0.02983230993588384,2.081493848171137
3,47,combined,0.056710263136483266,0.03302504703018507,1.7171894739362454
3,47,per_interface_ics,0.05218938568368188,0.03494145910979602,1.4936235352876353
3,47,per_interface_ips,0.07730834275316738,0.04720052310237277,1.637870465661875
3,47,bb_lddt,0.029637215839829877,0.011431633465805247,2.592561765427652
3,47,oligo_gdtts,0.04879566465024254,0.029004191480738878,1.6823659670929563
3,47,oligo_gdtha,0.04600476616287778,0.026081427556244697,1.763889881551473
3,47,ilddt,0.048256037626197214,0.024711770013995004,1.9527552093139584
3,47,ics,0.05725661778533322,0.03137645247143408,1.82482764224098
3,47,ips,0.06207966037181904,0.02982978088373696,2.081130284321483
3,48,combined,0.05662208966750768,0.03297300663027967,1.7172255567228334
3,48,per_interface_ics,0.05215779236945117,0.034855549209276984,1.4963985234112767
3,48,per_interface_ips,0.07941157631175884,0.0471971852355416,1.6825489892129912
3,48,bb_lddt,0.028838544221798657,0.0114101316615141,2.527450609450009
3,48,oligo_gdtts,0.04788597554215812,0.02899486776121326,1.651532813893902
3,48,oligo_gdtha,0.043935586488260014,0.02611115036335571,1.6826369530589143
3,48,ilddt,0.046691247768103496,0.024586052020250274,1.899094971801341
3,48,ics,0.05571104568407463,0.031233933283662692,1.78367050918992
3,48,ips,0.061694561369949955,0.029755482512341266,2.0733846727023084
3,49,combined,0.05678630666006938,0.032985359821854486,1.7215609278406463
3,49,per_interface_ics,0.05236221435663637,0.034909348120211216,1.499948213765716
3,49,per_interface_ips,0.07838502559134213,0.047184782491744674,1.661235285021313
3,49,bb_lddt,0.02985944056745211,0.011393390848438297,2.6207685635172404
3,49,oligo_gdtts,0.0485646626293601,0.028974813755983774,1.6760992163178512
3,49,oligo_gdtha,0.0453420882447972,0.02609069409181127,1.7378643927693782
3,49,ilddt,0.04728149468828633,0.02458864677238112,1.9228994228911638
3,49,ics,0.055649077621637844,0.03126935501530684,1.7796682277071834
3,49,ips,0.06249718615836173,0.02979865501991964,2.0973156713477157
3,50,combined,0.05664085783682822,0.032948732808864796,1.719060279659347
3,50,per_interface_ics,0.05223112197422068,0.03481551516305339,1.5002254520607792
3,50,per_interface_ips,0.07901256509030645,0.04714130238625471,1.676079384547183
3,50,bb_lddt,0.029437756979677942,0.011392325542663883,2.5839989271228703
3,50,oligo_gdtts,0.04819734877710289,0.02896915536219496,1.6637471191169388
3,50,oligo_gdtha,0.04452704977757094,0.02609337097661642,1.7064506466977325
3,50,ilddt,0.04688700222941407,0.024583273668062393,1.9072725163665971
3,50,ics,0.05501610745168364,0.03127742032800482,1.758972027575559
3,50,ips,0.061893958521977765,0.029778928795623293,2.0784481183579215
3,51,combined,0.056563083617948,0.03292189091500488,1.718099478671443
3,51,per_interface_ics,0.05216820190191136,0.03479121679654879,1.4994647128032133
3,51,per_interface_ips,0.07841438569412276,0.04711199429492629,1.6644250974229629
3,51,bb_lddt,0.029556696911458857,0.011374290364391127,2.598553049427189
3,51,oligo_gdtts,0.047824092384325924,0.02893501388510485,1.6528104176561251
3,51,oligo_gdtha,0.04468536076092278,0.026074544349595895,1.7137542333166529
3,51,ilddt,0.04706926418311923,0.024556527550776027,1.9167719900866749
3,51,ics,0.05575487210608117,0.03117486691274626,1.7884558180193881
3,51,ips,0.06211894499501795,0.029799544808895767,2.084560196922008
3,52,combined,0.05673850209241209,0.032866404508064044,1.7263373630812227
3,52,per_interface_ics,0.05189678015260455,0.034733409079647684,1.4941458822426354
3,52,per_interface_ips,0.07862961316277506,0.047019359783017765,1.67228166282209
3,52,bb_lddt,0.030269726564074517,0.011349756014450986,2.6669935922440824
3,52,oligo_gdtts,0.048330618940963174,0.028916832440151086,1.6713662895475372
3,52,oligo_gdtha,0.045380714761267885,0.026043153229861803,1.742519976775819
3,52,ilddt,0.047446135705286,0.024548417805755694,1.9327573809731085
3,52,ics,0.05639131821644696,0.031161766715758134,1.8096316146263474
3,52,ips,0.06146432241803268,0.02968222336206414,2.0707452291659587
3,53,combined,0.056920358266870606,0.03281293227259651,1.7346928276326965
3,53,per_interface_ics,0.05192515822097299,0.034648721419544816,1.4986168635845476
3,53,per_interface_ips,0.07841277540519513,0.04693490552674306,1.6706707838266828
3,53,bb_lddt,0.03070371417343267,0.011360271042283434,2.702727255287491
3,53,oligo_gdtts,0.04948614023742266,0.028904287537965527,1.7120691929328151
3,53,oligo_gdtha,0.04713143359913374,0.02605892967765924,1.8086480980659891
3,53,ilddt,0.047713735965407976,0.024487817567265383,1.9484682877248456
3,53,ics,0.05538866557271831,0.031083727256593047,1.78191840108139
3,53,ips,0.06160679798340425,0.029667969501119423,2.076542446933543
3,54,combined,0.056458269587528774,0.03282278321058447,1.720093912368848
3,54,per_interface_ics,0.051840494907516896,0.03466522153707794,1.495461232003617
3,54,per_interface_ips,0.07925831806624047,0.04692637926892065,1.6889928287890148
3,54,bb_lddt,0.02950986944924807,0.011323261697987917,2.606128007665125
3,54,oligo_gdtts,0.04723467266849184,0.028880378500120304,1.6355281724682063
3,54,oligo_gdtha,0.04373886093817418,0.026031407621275482,1.6802341838182577
3,54,ilddt,0.0470204238232327,0.024553021528636223,1.915056514262113
3,54,ics,0.054861512963452694,0.031157647813432682,1.7607719713617407
3,54,ips,0.06183744647169078,0.029708023701463613,2.0815065684980003
3,55,combined,0.0571177171288582,0.03279745416219726,1.7415289871703752
3,55,per_interface_ics,0.05236844271129541,0.03467051488672609,1.510460484431546
3,55,per_interface_ips,0.07924328784683894,0.04689320114004243,1.6898673138177498
3,55,bb_lddt,0.02965050197999517,0.011340244256050343,2.614626396973397
3,55,oligo_gdtts,0.04865341121585516,0.028900489784652924,1.6834805077141517
3,55,oligo_gdtha,0.04606193084182451,0.026040987889440058,1.768824248810591
3,55,ilddt,0.04815027522508899,0.024447686114396003,1.9695228006357515
3,55,ics,0.05601564271464667,0.031054811613062918,1.8037669464104626
3,55,ips,0.062045641519216585,0.029663569689881264,2.0916444705702895
3,56,combined,0.056409624875232114,0.032789269046026866,1.7203684777495023
3,56,per_interface_ics,0.05210737321200085,0.03463179433073157,1.5046108415399604
3,56,per_interface_ips,0.07977027737852041,0.046901787436549276,1.7007939726484202
3,56,bb_lddt,0.028391458509577205,0.011301971778759244,2.5120801100331613
3,56,oligo_gdtts,0.046980456566961946,0.028838062121571917,1.6291128151714072
3,56,oligo_gdtha,0.04337699029929354,0.02602898496936794,1.666487969098353
3,56,ilddt,0.04645462483731535,0.024525421779713827,1.8941417299391865
3,56,ics,0.054555629087917626,0.031095895332393923,1.7544318471861042
3,56,ips,0.06152337876737875,0.02963011868527708,2.076379761446893
3,57,combined,0.05650286963900726,0.032753306666427694,1.7251042838042057
3,57,per_interface_ics,0.0526373434578268,0.03457447094707716,1.5224338078346396
3,57,per_interface_ips,0.0795692802657868,0.046849856562246335,1.6983889835408208
3,57,bb_lddt,0.028485979160541318,0.011296731508428729,2.521612480502642
3,57,oligo_gdtts,0.04692458620629623,0.028841155648566576,1.627000900313383
3,57,oligo_gdtha,0.042907450758502816,0.026000227976332505,1.6502720975200917
3,57,ilddt,0.04717869854612218,0.024466854076457933,1.928269911558333
3,57,ics,0.0549974141616076,0.031063422756839005,1.7704879012245751
3,57,ips,0.06092042631462391,0.0296394244722077,2.055384927320292
3,58,combined,0.05728223257610807,0.03273953742104356,1.7496347562714656
3,58,per_interface_ics,0.05233410640046969,0.03458638154768926,1.5131419957392498
3,58,per_interface_ips,0.07876428557246981,0.046813990557844,1.682494584074126
3,58,bb_lddt,0.02953159595235775,0.01127002916330337,2.6203655309532237
3,58,oligo_gdtts,0.05031582766350766,0.028830862497066595,1.7452071601613395
3,58,oligo_gdtha,0.04761855851284054,0.025982508878494195,1.8327159527021106
3,58,ilddt,0.048418045072685344,0.02444976937014491,1.9803068216998228
3,58,ics,0.05626996057280849,0.03105089335347996,1.812184916299748
3,58,ips,0.06193761717695452,0.029617291753109263,2.091265389599717
3,59,combined,0.05644349713184056,0.03271909033265031,1.7250937161757127
3,59,per_interface_ics,0.05221851694402062,0.034482586095005964,1.5143445680132241
3,59,per_interface_ips,0.07812388703005127,0.046817686947378076,1.6686831862894165
3,59,bb_lddt,0.028968245535725145,0.011304930024255611,2.5624435952784768
3,59,oligo_gdtts,0.04767989022293477,0.02885456119022582,1.6524212552948419
3,59,oligo_gdtha,0.04464371632820985,0.02600861955274079,1.7164969573906235
3,59,ilddt,0.047454974224456235,0.02446699179276003,1.9395508293953212
3,59,ics,0.05606588130413002,0.03098747000246939,1.8093081267900262
3,59,ips,0.06148203783814097,0.029641161264287907,2.074211509122465
3,60,combined,0.05621329167879594,0.03269601115460887,1.7192706294655165
3,60,per_interface_ics,0.05192019006835409,0.0344999096798384,1.5049369853479941
3,60,per_interface_ips,0.07870327316231851,0.046774256626638144,1.6826194329616915
3,60,bb_lddt,0.028011086118931418,0.011284041232671805,2.4823629709742763
3,60,oligo_gdtts,0.04782014529628213,0.028809350959019205,1.659882770851223
3,60,oligo_gdtha,0.04379618768834916,0.025970867379536047,1.6863582970994153
3,60,ilddt,0.0462918465367693,0.024412287877681522,1.8962518699073165
3,60,ics,0.05517249656795684,0.03098037454321747,1.7808853953973824
3,60,ips,0.06159733903186861,0.02960252195404689,2.0808138957717346
3,61,combined,0.05679261304321699,0.03266404410706529,1.7386889650609016
3,61,per_interface_ics,0.05188671626265702,0.034461564064530735,1.5056402015154318
3,61,per_interface_ips,0.08019067416025791,0.04673315598126275,1.7159267863785972
3,61,bb_lddt,0.029927500364283332,0.01125911530502566,2.6580685563211865
3,61,oligo_gdtts,0.047624440039362524,0.028802735726676125,1.6534693263617446
3,61,oligo_gdtha,0.045281366611743576,0.025996642813045097,1.7418159312871513
3,61,ilddt,0.04587959633990977,0.024379120009069853,1.8819217561110086
3,61,ics,0.05420743636059342,0.030948708728501716,1.7515249775404023
3,61,ips,0.06235883673361968,0.029554756803926552,2.109942475498052
3,62,combined,0.056708135387816584,0.03266443972781248,1.7360816796600937
3,62,per_interface_ics,0.051726221356432234,0.03446539660776527,1.5008160777925879
3,62,per_interface_ips,0.07796715249423869,0.04673585150444317,1.668251459734854
3,62,bb_lddt,0.02937585447980382,0.011263936465232435,2.6079563366214034
3,62,oligo_gdtts,0.04891720000996429,0.02878859598168886,1.6991867210571274
3,62,oligo_gdtha,0.046700814836731296,0.025957318903156428,1.7991386171648276
3,62,ilddt,0.04855621763981617,0.024412228085454544,1.9890121241635974
3,62,ics,0.05588515308490969,0.030937649470675378,1.8063800592828199
3,62,ips,0.06198225425359851,0.02955468063454034,2.097206023642844
3,63,combined,0.0565148750487424,0.03263314358095679,1.731824422876682
3,63,per_interface_ics,0.05212196991948161,0.03438499584022305,1.5158347019053617
3,63,per_interface_ips,0.0787422257122671,0.04671782241821338,1.6854857875731963
3,63,bb_lddt,0.030017513911661808,0.011216044541356116,2.676301239798075
3,63,oligo_gdtts,0.047869765456562165,0.028757130766420155,1.6646224494851178
3,63,oligo_gdtha,0.04417485758858675,0.025951229821760707,1.7022259789609318
3,63,ilddt,0.04670824020777218,0.024416445103813265,1.9129828281381334
3,63,ics,0.05470381983022889,0.030942236207813372,1.7679336251856086
3,63,ips,0.0621117069698812,0.029564379337476684,2.1008966993988794
3,64,combined,0.056191514175225166,0.03262176267226698,1.722516184663306
3,64,per_interface_ics,0.05166460050355113,0.03438145852224094,1.502687865034287
3,64,per_interface_ips,0.07895064481544978,0.04665481852805205,1.6922291695975473
3,64,bb_lddt,0.027984164869485538,0.011250126986242472,2.4874532441906427
3,64,oligo_gdtts,0.04677982163921115,0.028770658117636638,1.6259559113294928
3,64,oligo_gdtha,0.04295490286858694,0.025920546354519833,1.6571758280510467
3,64,ilddt,0.0471098799525862,0.024369591080073968,1.9331419964246364
3,64,ics,0.055324146245402515,0.030987145849223567,1.7853901909713557
3,64,ips,0.06229950929046026,0.02957779976909678,2.1062928878013265
3,65,combined,0.0567879161601013,0.032576989038212545,1.7431910632836427
3,65,per_interface_ics,0.051996427049777694,0.03434961505816037,1.5137411863783028
3,65,per_interface_ips,0.07986787928784907,0.046609192591948706,1.713564961038297
3,65,bb_lddt,0.029057634668424724,0.011269918253561533,2.5783358862644716
3,65,oligo_gdtts,0.04852404328084958,0.028726147024404257,1.6891942814198524
3,65,oligo_gdtha,0.04567022460250882,0.025919178496536098,1.762024387023389
3,65,ilddt,0.0459350523455214,0.024325130896067727,1.8883784240169093
3,65,ics,0.05446900195261151,0.030827747987128677,1.7668822897914445
3,65,ips,0.06220610758282419,0.0295259816154175,2.106826062315984
3,66,combined,0.05641967964329524,0.03258730472169512,1.7313392477572294
3,66,per_interface_ics,0.05218338775792795,0.03431215010615963,1.520842838367046
3,66,per_interface_ips,0.07890282141215721,0.0466281278907399,1.6921721926525577
3,66,bb_lddt,0.0279188033680839,0.011204241405929682,2.491806661119268
3,66,oligo_gdtts,0.047682105029525704,0.028790882594051416,1.6561529461197368
3,66,oligo_gdtha,0.04439545918667136,0.025938015508344524,1.7115981433656282
3,66,ilddt,0.046821090337653005,0.024405730110247246,1.9184466158623221
3,66,ics,0.05512049027765897,0.030873015240218796,1.7853938090845296
3,66,ips,0.06183957074390491,0.029560662126954514,2.091954858058382
3,67,combined,0.05644868097733706,0.032552340216727614,1.7340897951272294
3,67,per_interface_ics,0.051947120478967435,0.034264325557681545,1.5160701293103862
3,67,per_interface_ips,0.0792913305807815,0.046536557311740744,1.7038503740107356
3,67,bb_lddt,0.029088671825957136,0.011249845632327934,2.5856951976627083
3,67,oligo_gdtts,0.047746552431635794,0.028783568117660276,1.658812841981905
3,67,oligo_gdtha,0.0441380425440002,0.025950397301357977,1.7008619186608935
3,67,ilddt,0.04752046587673249,0.024343656634082694,1.9520677025242281
3,67,ics,0.05454699544416144,0.030904906421914853,1.7649946807631114
3,67,ips,0.06062808084607241,0.029515549207521304,2.054106478581901
3,68,combined,0.0556981613382959,0.03253401827995165,1.71199760383176
3,68,per_interface_ics,0.05187684047502046,0.034229451084963176,1.5155615655726857
3,68,per_interface_ips,0.07843413749833417,0.046525220497085414,1.685841284798375
3,68,bb_lddt,0.0269057545450778,0.011271571754626158,2.3870454920392934
3,68,oligo_gdtts,0.046284002185348075,0.02876052027215269,1.6092894616431002
3,68,oligo_gdtha,0.04235191979969386,0.025916062958515944,1.634195744449569
3,68,ilddt,0.04629804391061043,0.024358754474886172,1.9006736965284339
3,68,ics,0.05397279013750449,0.030822988926701742,1.7510563386910292
3,68,ips,0.061632481579727026,0.029542281048512628,2.086246538597264
3,69,combined,0.05614550193276955,0.032497460460605615,1.7276889066710548
3,69,per_interface_ics,0.05165583978874437,0.034195248688771274,1.5106145376771787
3,69,per_interface_ips,0.07946921908987861,0.04645552794733866,1.710651511268235
3,69,bb_lddt,0.02808859364304226,0.011272938259156772,2.491683445549476
3,69,oligo_gdtts,0.0470641925217933,0.02875295214932892,1.6368473149249043
3,69,oligo_gdtha,0.04361601783966762,0.025916881031983124,1.6829192442502092
3,69,ilddt,0.04663027626938856,0.02431863666582192,1.917470823309928
3,69,ics,0.05353128099695823,0.030827596454875015,1.7364727436768073
3,69,ips,0.06144047682682867,0.02946565007294908,2.0851559926463
3,70,combined,0.05622031111852266,0.03247366711354244,1.7312584661889694
3,70,per_interface_ics,0.05232455601391077,0.034159637865049435,1.531765536292375
3,70,per_interface_ips,0.07932881114684279,0.046447626406584244,1.7079195921106838
3,70,bb_lddt,0.02730986769165611,0.011226481236253891,2.432629344577162
3,70,oligo_gdtts,0.04692422456610075,0.0287222159801483,1.6337257751467709
3,70,oligo_gdtha,0.04404761093865091,0.025922904694909366,1.6991772896229795
3,70,ilddt,0.04679141388496646,0.024327243921855684,1.923416151672195
3,70,ics,0.054691734484413244,0.03078735467797581,1.7764350025024327
3,70,ips,0.05991877124433813,0.02941109737162038,2.0372844469977336
3,71,combined,0.056004143288737394,0.03243719776466436,1.726540735579379
3,71,per_interface_ics,0.05183433210212627,0.03410507806235689,1.5198420600988993
3,71,per_interface_ips,0.07920147828335758,0.046406115609137384,1.706703464483952
3,71,bb_lddt,0.028018105827504768,0.011221279409639217,2.496872665289563
3,71,oligo_gdtts,0.046484193992000655,0.028718517153058436,1.6186140023963678
3,71,oligo_gdtha,0.042838877456233604,0.02588682867004948,1.6548522803721142
3,71,ilddt,0.04660651137583045,0.024248947552722954,1.9220014095249645
3,71,ics,0.054224739905203025,0.030741837980652047,1.763874363638582
3,71,ips,0.06076985060426523,0.02942006325094145,2.0655921126315246
3,72,combined,0.05613295070070308,0.032449637251770094,1.7298483266601412
3,72,per_interface_ics,0.05231938326104668,0.03416524561072034,1.5313627145308726
3,72,per_interface_ips,0.08028429212790797,0.04642509350334628,1.7293296807710499
3,72,bb_lddt,0.027411831375502516,0.011215047146174389,2.444201171713583
3,72,oligo_gdtts,0.04617595074851124,0.02869449453818988,1.609226839213183
3,72,oligo_gdtha,0.04239888512820471,0.025881204047739626,1.638211462264163
3,72,ilddt,0.045883759829848714,0.024242938756698036,1.892664923602613
3,72,ics,0.053885180547149504,0.030683633678900046,1.7561538216448032
3,72,ips,0.060028764595335814,0.029427867665314626,2.0398611709841674
3,73,combined,0.055854373565671266,0.032438566361588324,1.7218508655120606
3,73,per_interface_ics,0.05185386844298279,0.034115213699044175,1.5199631724550975
3,73,per_interface_ips,0.07908890871331095,0.046380337087152786,1.7052249655860812
3,73,bb_lddt,0.027246729678518024,0.011208727974171679,2.430849400690496
3,73,oligo_gdtts,0.04580251626102836,0.028742723887058716,1.5935342955317724
3,73,oligo_gdtha,0.04222296330044628,0.02591628109440471,1.6292061020113786
3,73,ilddt,0.046257987484932525,0.024272700622696628,1.9057618764381807
3,73,ics,0.054378273331803936,0.030744699835156087,1.7687039920169663
3,73,ips,0.06151567230699584,0.02940643530625129,2.09191191201331
3,74,combined,0.05623945014776836,0.03239771805481516,1.7359077590777938
3,74,per_interface_ics,0.0516675359328417,0.034048279163817974,1.517478627458716
3,74,per_interface_ips,0.07848164168935909,0.046372396202699194,1.6924215290990487
3,74,bb_lddt,0.02864192180459213,0.0111958372856087,2.558265279668622
3,74,oligo_gdtts,0.048291439006425206,0.028683119465348968,1.6836187941400285
3,74,oligo_gdtha,0.045074364858737684,0.025877721466598426,1.7418212386634293
3,74,ilddt,0.04657772710670542,0.024244238871341254,1.9211874356577243
3,74,ics,0.05426344522038562,0.03064058898350938,1.7709661276286153
3,74,ips,0.061576962636900136,0.029401063588045503,2.094378744241667
3,75,combined,0.05588431741380191,0.03183109687115129,1.7556516396533666
3,75,per_interface_ics,0.051664571570547935,0.03351297464408012,1.5416289398134402
3,75,per_interface_ips,0.07842430621603853,0.045823101438451794,1.7114578401327918
3,75,bb_lddt,0.02790155545808375,0.010694545165867653,2.6089520428726045
3,75,oligo_gdtts,0.047387626763156734,0.028134997034310813,1.6842947132842137
3,75,oligo_gdtha,0.04338400965643814,0.02533428241706304,1.7124625415566666
3,75,ilddt,0.04650403046525753,0.023596276999359452,1.970820670842266
3,75,ics,0.0541887349460012,0.02990388468382273,1.8120968402247746
3,75,ips,0.060979210028745,0.028814092759436402,2.1162981093261997
3,76,combined,0.05603510817672941,0.03174218603698306,1.7653197581112554
3,76,per_interface_ics,0.05153153496965146,0.03339025554091558,1.5433105897169914
3,76,per_interface_ips,0.07928104519560293,0.045714236407558013,1.7342747342159532
3,76,bb_lddt,0.02767279742656683,0.010646777583955363,2.599171177227332
3,76,oligo_gdtts,0.04711116065227543,0.028101093333615476,1.6764885299291707
3,76,oligo_gdtha,0.04330485340942687,0.0253048548677267,1.7113258952003318
3,76,ilddt,0.04648814851825591,0.02350524335679847,1.9777778010032832
3,76,ics,0.054101382539465705,0.029832633265575084,1.8134967187725657
3,76,ips,0.0613052064574731,0.02871185851581263,2.135187675980995
3,77,combined,0.05599935999198351,0.031725936520801405,1.7650971455253026
3,77,per_interface_ics,0.0518378615504723,0.03333927693629084,1.554858602648493
3,77,per_interface_ips,0.07961588661528367,0.045695003923522964,1.7423324166583307
3,77,bb_lddt,0.027493582695387885,0.010660994993903952,2.5788946257932728
3,77,oligo_gdtts,0.0466924315191136,0.02810240199289625,1.6615103410347825
3,77,oligo_gdtha,0.042732230812544,0.025335039198210348,1.686685008782721
3,77,ilddt,0.046120618641725744,0.023533878064403303,1.9597542961474983
3,77,ics,0.05384251755076548,0.029814126041443467,1.8059398244953104
3,77,ips,0.06074968555076339,0.02866356924661878,2.119404077980608
3,78,combined,0.056190897327905984,0.03170247170255303,1.772445311366081
3,78,per_interface_ics,0.051714106640177705,0.03333431022891249,1.5513777331838565
3,78,per_interface_ips,0.07919863003044156,0.045655357817621034,1.7347061509585682
3,78,bb_lddt,0.028095850360477924,0.010656035777525868,2.636613741456605
3,78,oligo_gdtts,0.047651680161288824,0.028060346565568398,1.6981857315960622
3,78,oligo_gdtha,0.043950139690787184,0.025274140633992803,1.7389370553583072
3,78,ilddt,0.04660293234974233,0.023481219031760012,1.9846896486382826
3,78,ics,0.054100530321647966,0.029829657049270788,1.8136490886331025
3,78,ips,0.06115141620721261,0.028667141205926266,2.133153625886176
3,79,combined,0.05607920615766489,0.0317117717487906,1.7684034371180664
3,79,per_interface_ics,0.05169586581627996,0.03335727915602547,1.5497626642292233
3,79,per_interface_ips,0.07876017587313981,0.04565329094547509,1.7251806877888634
3,79,bb_lddt,0.02799946054474276,0.010627180823850144,2.634702562123035
3,79,oligo_gdtts,0.04736675527710758,0.028077804540039736,1.6869821573677979
3,79,oligo_gdtha,0.04379063625056005,0.02530504027141532,1.7305104351098834
3,79,ilddt,0.04693124843270198,0.02351286124293102,1.9959820265094934
3,79,ics,0.05440535606849153,0.029822473786300693,1.8243072810909224
3,79,ips,0.061088881507021145,0.02865779178848602,2.1316674347381195
3,80,combined,0.056265497116328334,0.03171747597635636,1.7739588471122727
3,80,per_interface_ics,0.05171719171995335,0.033362969152622365,1.5501375636972743
3,80,per_interface_ips,0.07956101637719257,0.04566019459714966,1.7424589859754818
3,80,bb_lddt,0.027903107886959332,0.01063968499114397,2.622550189238188
3,80,oligo_gdtts,0.047378557314368665,0.028069264532743138,1.6879158789180602
3,80,oligo_gdtha,0.04365878186181362,0.02530253004177298,1.7254710019012152
3,80,ilddt,0.04682334569479281,0.023499371277703938,1.9925361041134968
3,80,ics,0.05436050371799865,0.02982493917165515,1.8226526265529308
3,80,ips,0.0612270364730648,0.028707942499968817,2.1327559950745796
3,81,combined,0.056180500071423015,0.03163597208964006,1.7758423832286994
3,81,per_interface_ics,0.05175583627960947,0.03326159576989656,1.5560238491759657
3,81,per_interface_ips,0.07924503003741848,0.04557940215635025,1.7386149507969761
3,81,bb_lddt,0.02789511370829132,0.01059173862475708,2.6336671151504265
3,81,oligo_gdtts,0.047477018989229694,0.02802941803596895,1.6938282103575775
3,81,oligo_gdtha,0.04364111493414384,0.02525815032893145,1.727803277984136
3,81,ilddt,0.046689809728195544,0.0234248361495211,1.9931755095392663
3,81,ics,0.05431820681797035,0.02969176045733308,1.829403375930685
3,81,ips,0.06114212873289944,0.028609079988358026,2.1371581594997173
3,82,combined,0.056132738581800366,0.03162687750906882,1.7748428868991142
3,82,per_interface_ics,0.051689509263549385,0.03324964316645114,1.5545883907621618
3,82,per_interface_ips,0.07920337884461333,0.04558674437658029,1.7374212597928627
3,82,bb_lddt,0.02788481194838823,0.010604598160368165,2.629501988354469
3,82,oligo_gdtts,0.04738741537657916,0.027991899034688874,1.6928974814411288
3,82,oligo_gdtha,0.04364591112534981,0.025234576622179476,1.7296074263036385
3,82,ilddt,0.046665903126813645,0.02342825905260352,1.9918638863448879
3,82,ics,0.05418220584579103,0.029673316908841212,1.8259571726424475
3,82,ips,0.061147941789386095,0.028585000301627965,2.139161838172295
3,83,combined,0.05607441508982447,0.03160238652054772,1.7743728010340345
3,83,per_interface_ics,0.05170852225567515,0.03322835583528194,1.556156510180709
3,83,per_interface_ips,0.07921140635662596,0.04552841991470845,1.739823312669717
3,83,bb_lddt,0.027754227799232468,0.010575957812590995,2.624275577781733
3,83,oligo_gdtts,0.0472253871117573,0.028052521214367254,1.6834631992924243
3,83,oligo_gdtha,0.043342997232321066,0.02525362006410723,1.716308280646232
3,83,ilddt,0.04660033267246035,0.02339876269824716,1.991572514898459
3,83,ics,0.054171854024843924,0.02963378084046995,1.8280439582269934
3,83,ips,0.06103838770868606,0.02853991426151018,2.138702560540076
3,84,combined,0.05612861699191853,0.03162386989152269,1.774881353371769
3,84,per_interface_ics,0.0517195452654363,0.03328486088796518,1.5538459193061116
3,84,per_interface_ips,0.07928076974258147,0.04553214448441367,1.7412043873690257
3,84,bb_lddt,0.027730826645347408,0.010551709505743965,2.6280885225518915
3,84,oligo_gdtts,0.04727076673916599,0.028017823403572242,1.6871677024396912
3,84,oligo_gdtha,0.04346741787303472,0.025253109298194673,1.7212699378821512
3,84,ilddt,0.04667616393016942,0.023393766580223886,1.9952393630202117
3,84,ics,0.05422725478729262,0.029733802145417588,1.8237578403894046
3,84,ips,0.06117002061073436,0.028597755577676885,2.138979768694962
3,85,combined,0.056174126600672024,0.03161010932725087,1.777093714517611
3,85,per_interface_ics,0.05173747401574502,0.03322410308303749,1.5572271096810888
3,85,per_interface_ips,0.07934170063417696,0.045552456305628986,1.7417655834373214
3,85,bb_lddt,0.02777306068201142,0.010604942588021714,2.6188789285272605
3,85,oligo_gdtts,0.047375008718154275,0.028028032689356726,1.6902723513714293
3,85,oligo_gdtha,0.043596546157277774,0.025260415803048122,1.725883948118426
3,85,ilddt,0.046678513924052825,0.023412698283019753,1.9937263684770068
3,85,ics,0.05422831471278187,0.029605290810603455,1.831710252728185
3,85,ips,0.061200542288133875,0.028562289325142973,2.1427043746895986
3,86,combined,0.056133745674742386,0.03161743928599743,1.7754045533852771
