,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
592,365,1,2,B.I,0.022929809010042847,0.2625382378383547,239.368,1587544.41,2522783.05,-4.993611445532537,180.744,60.3069,0.025
593,365,1,2,A.I,0.00012056937907891125,0.25113361802287276,,-0.0,-0.0,,0.012,-0.0,0.0
594,366,1,2,B.I,0.033286881202002405,0.26986844060100124,140.202,877347.76,1980392.01,-5.18175078652711,131.23,39.8168,0.0
595,366,1,2,A.I,0.00034845569870682743,0.2533992278493534,,-0.0,-0.0,,-0.0,-0.0,0.0
596,367,1,2,B.I,0.03430950077026864,0.265231417051801,257.996,2023348.35,3604922.87,-4.232582522529967,165.513,58.4267,0.115
597,367,1,2,A.I,0.0004000916087843815,0.24827671247105884,,-0.0,-0.0,,0.827,-0.0,0.0
598,368,1,2,A.I,0.050402129608846734,0.27154939813775675,201.903,1685355.79,3421508.51,-7.928776814023586,132.016,86.2313,0.048
599,368,1,2,B.I,0.0008050850967263212,0.24675087588169653,,21396.12,56197.41,-0.03094109163355087,36.189,-0.0,0.0
600,369,1,2,B.I,0.06330200993470497,0.2857010049673525,216.416,1912098.99,3427281.84,-5.970593683348118,182.266,64.7103,0.071
601,369,1,2,A.I,0.021744769350994387,0.26492238467549717,54.064,710194.4,1055879.17,-3.047705780985043,62.386,10.5802,0.0
602,37,1,2,A.I,0.014265496421623426,0.24831941487747838,96.757,1460941.93,2338356.46,-0.9349964176594898,48.678,55.4123,0.0
603,37,1,2,B.I,0.03966040504928969,0.2610168691913115,205.305,1670785.51,3108764.56,-6.60843020078723,180.315,52.3024,0.0
604,370,1,2,B.I,0.04815623260092251,0.27202644963379463,253.948,2243240.81,4109556.82,-2.8078312624314727,109.33,87.836,0.0
605,370,1,2,A.I,0.00035466069013972144,0.24812566367840322,,-0.0,-0.0,,14.639,-0.0,0.0
606,371,1,2,B.I,0.06035784541127214,0.2775822560389694,184.296,1941622.07,3325799.82,-5.264640501376158,155.475,62.5977,0.0
607,371,1,2,A.I,0.006425588514513064,0.2506161275905899,60.925,470214.19,611567.72,-2.3332414155833714,34.395,14.3414,0.0
608,372,1,2,B.I,0.047361741607892326,0.27570587080394615,198.107,1523873.77,2566805.41,-8.514007633493279,82.504,64.2464,0.0
609,372,1,2,A.I,0.0171734640619448,0.2606117320309724,60.984,662175.44,1096567.06,-3.295725243204171,64.032,22.3764,0.095
610,373,1,2,B.I,0.03772098350850683,0.2654421584209201,249.66,1585534.5,2856595.94,-1.7685630407722395,149.516,70.3015,0.0
611,373,1,2,A.I,0.0007453221630445423,0.24695432774818893,,-0.0,-0.0,,0.072,-0.0,0.0
612,374,1,2,B.I,0.030154515897203284,0.2607189246152683,167.879,1281385.51,2517836.29,-3.8430546951119386,117.585,75.3921,0.072
613,374,1,2,A.I,0.0002526316088379943,0.24576798247108564,,-0.0,-0.0,,0.045,-0.0,0.0
614,375,1,2,B.I,0.059043976945031315,0.27446532180584904,281.753,2398757.14,4022833.62,-0.2787950981425307,192.587,84.4366,0.0
615,375,1,2,A.I,0.0093662111154174,0.24962643889104208,5.384,120258.26,300141.35,-0.10611758998785782,50.805,5.54334,0.0
616,376,1,2,B.I,0.03154503391051548,0.26414251695525776,251.76,1806089.12,3447417.71,-5.818115173889452,176.155,78.5072,0.0
617,376,1,2,A.I,0.00015855375010047633,0.24844927687505025,,-0.0,-0.0,,1.407,-0.0,0.0
