,model,num_rna_chains,num_prot_chains,interface,CARP:PerIface,CARP:PerIface-G,FTDMP,DARS-RNP,QUASI-RNP,DRPScore,ITScore-PR,3dRPC,ics
1318,692,1,2,A.C,0.10296281208284198,0.32455640604142094,95.941,844718.31,1780934.38,-7.618369720948595,91.476,28.2228,0.087
1319,692,1,2,B.C,0.2104173514060676,0.3782836757030338,103.017,896114.67,1706065.53,-1.9117936664247395,89.804,25.4352,0.162
1320,693,1,2,B.C,0.15488532315939668,0.32499099491303174,155.45,1432705.11,2626601.27,-4.556021550914052,111.632,47.4071,0.0
1321,693,1,2,A.C,0.09665699020260946,0.2958768284346381,146.67,1235092.65,2035179.25,-5.147779560848204,124.072,49.4516,0.2
1322,694,1,2,A.C,0.09350863974541425,0.32899265320604043,149.986,727002.46,1272267.0,-4.7495245913117055,112.686,14.6712,0.278
1323,694,1,2,B.C,0.2746259491890669,0.41955130792786677,208.188,1617180.77,2704881.54,-5.069974741275347,139.841,47.6764,0.085
1324,695,1,2,A.C,0.05709076458588242,0.2720853822929412,11.362,190266.55,358557.96,-0.02247925728255632,36.443,4.95667,0.0
1325,695,1,2,B.C,0.10984990298748015,0.2984649514937401,275.256,2046226.88,3297278.86,-4.476041383548274,133.526,59.0471,0.0
1326,696,1,2,A.C,0.07331899936361878,0.27954783301514274,239.163,1606402.83,2899603.7,-2.348148604022063,77.637,46.7104,0.0
1327,696,1,2,B.C,0.019496968559766972,0.2526368176132169,51.685,307801.58,497652.85,-0.25802491938249306,40.076,7.76169,0.0
1328,697,1,2,B.C,0.0012587434176808186,0.26109270504217374,,-0.0,-0.0,-0.23177957326041787,0.725,-0.0,0.0
1329,697,1,2,A.C,0.14111207898240535,0.331019372824536,135.406,1259760.55,2235741.87,-2.702254215185625,104.701,43.4639,0.042
1330,698,1,2,A.C,0.05087774512649049,0.2936872058965786,20.393,169202.94,388136.98,-1.8771259073742228,35.46,5.04432,0.0
1331,698,1,2,B.C,0.2109810059890151,0.3737388363278409,196.835,2025085.9,3684154.08,-4.78947071790873,165.978,65.4418,0.0
1332,699,1,2,A.C,0.13125871736556294,0.3471726920161148,136.493,892317.72,1560678.98,-2.6428175047701217,81.013,24.4044,0.744
1333,699,1,2,B.C,0.2553951971232891,0.4092409318949779,241.502,1498546.71,2419855.49,-2.300021785574671,155.855,44.879,0.596
1334,7,1,2,A.C,0.17071350570768118,0.33195675285384063,230.247,2473555.42,4401709.28,-5.339560745631965,149.808,91.1969,0.027
1335,7,1,2,B.C,0.046110561769455674,0.26965528088472784,26.279,388464.08,442616.16,-0.61582684610067,41.127,5.08528,0.0
1336,70,1,2,A.C,0.2103114563971758,0.37766906153192126,190.396,1571508.3,2664152.72,-4.24085896072368,181.203,73.0542,0.344
1337,70,1,2,B.C,0.19680857975035906,0.37091762320851285,109.01,945764.62,1656071.14,-3.1928361299430277,96.955,37.8734,0.133
1338,700,1,2,B.C,0.01281996687685023,0.28183998343842515,9.694,110776.22,229778.05,-0.08012252657120546,64.932,1.82136,0.0
1339,700,1,2,A.C,0.2430166982114315,0.39693834910571574,177.321,1027286.38,2198626.37,-5.976013601010159,121.446,49.9272,0.122
1340,701,1,2,A.C,0.03544015141178533,0.263563409039226,11.532,272719.13,658814.53,-0.8316048937440415,39.991,5.38035,0.0
1341,701,1,2,B.C,0.06631719104479998,0.27900192885573327,131.908,2054579.11,3722002.57,-0.07588297654103342,125.565,80.4745,0.031
1342,702,1,2,A.C,0.13406337117776274,0.32158001892221466,176.233,1270337.82,2568789.49,-3.5892812628448416,76.062,39.2901,0.0
1343,702,1,2,B.C,0.09251295831054449,0.3008048124886056,159.344,901004.63,1709926.77,-1.9921260831073946,110.118,47.6224,0.049
1344,703,1,2,A.C,0.010047032555644363,0.27070018294448883,10.362,107582.93,239601.46,-0.6459583215434292,45.482,3.02674,0.0
1345,703,1,2,B.C,0.20481396466493607,0.3680836489991347,207.184,1675351.65,2980379.54,-1.4513129846730728,160.431,68.2145,0.071
1346,704,1,2,A.C,0.040918970663915394,0.2721661519986244,36.181,237157.19,446145.56,-0.8535040291499556,51.321,12.199,0.0
1347,704,1,2,B.C,0.1427229294553399,0.32306813139433666,170.683,1219744.07,2131806.21,-1.4998767924785366,126.12,42.7793,0.0
1348,705,1,2,A.C,0.10272675458109007,0.31522337729054506,131.405,1036936.33,1739406.7,-3.848971154670926,145.09,29.3493,0.043
1349,705,1,2,B.C,0.11154420727398247,0.3196321036369913,147.066,681357.75,1459549.74,-3.20867914207742,116.057,30.0451,0.0
1350,706,1,2,A.C,0.15090820714831352,0.34120077024082346,164.769,918275.37,1776086.06,-4.6638097851426785,188.656,37.7913,0.154
1351,706,1,2,B.C,0.15507020829027168,0.34328177081180256,110.242,567808.12,1335932.45,-2.438841226693179,112.712,22.1894,0.0
1352,707,1,2,B.C,0.2046341808512807,0.371373757092307,213.375,1605276.24,2995550.57,-6.713020244707867,135.852,72.0653,0.0
1353,707,1,2,A.C,0.00046708043197867254,0.269290206882656,,-0.0,-0.0,,2.383,-0.0,0.0
1354,708,1,2,A.C,0.11729929337307113,0.3183646466865355,129.347,970504.87,1463764.75,-5.158963823131543,57.303,42.0931,0.0
1355,708,1,2,B.C,0.03327448318259485,0.2763522415912974,60.602,226166.81,475355.95,-1.1571276506967718,59.871,7.29478,0.0
1356,709,1,2,A.C,0.11783246796112508,0.3216695673138959,110.28,1069150.81,1987676.23,-2.4180924983790026,107.238,50.0195,0.0
1357,709,1,2,B.C,0.08114755606948167,0.30332711136807416,125.246,414760.3,879748.78,-1.5267679573197883,101.782,16.7966,0.0
1358,71,1,2,A.C,0.08545576971373521,0.28749121819020096,193.688,1476382.36,2340510.02,-4.015613677796016,168.448,59.9175,0.0
1359,71,1,2,B.C,0.10655038775876165,0.2980385272127142,182.923,1536077.53,2428189.64,-4.431301624180847,134.326,37.6862,0.0
1360,710,1,2,A.C,0.09466225332580507,0.3068544599962359,134.265,968587.5,2252073.64,-8.134098527337263,85.386,37.5848,0.036
1361,710,1,2,B.C,0.000704588923246785,0.25987562779495677,,-0.0,-0.0,,3.446,-0.0,0.0
1362,711,1,2,A.C,0.11115259369835258,0.3125196301825096,61.402,588675.68,1302608.01,-1.4766008962162858,97.584,30.9291,0.0
1363,711,1,2,B.C,0.10473157460801302,0.30930912063733984,144.943,710177.53,1365940.89,-5.041096259675174,99.463,10.4053,0.0
1364,712,1,2,B.C,0.15056829375680536,0.34547414687840267,154.009,490784.72,1584585.82,-4.081101836494422,74.671,29.6667,0.14
1365,712,1,2,A.C,0.14905845820903776,0.34471922910451885,158.542,1019483.86,1845040.88,-3.1601997562681143,104.511,41.6648,0.255
1366,713,1,2,A.C,0.00044691645676380175,0.24926179156171527,,-0.0,-0.0,,0.471,-0.0,0.0
1367,713,1,2,B.C,0.10577946621924639,0.30192806644295656,246.692,1560506.19,2447943.12,-3.1382925248723725,142.557,56.0718,0.0
